"","Order_Number","Filing_Date","Payment_Date","Charter","Property_Type","Real_estate","k.u.","Management_ID","LIST_ID","IDENTITY_ID","cast_number","plot_num"
"7269","V-6377/2017-702","16.03.2017 08:00:00","27.04.2017 11:11:05","Smlouva kupní","PAR","è. 2297/579 Slatina","Slatina 612286",48057246010,39464820010,58658645010,"612286","2297/579"
"7270","V-6377/2017-702","16.03.2017 08:00:00","27.04.2017 11:11:05","Smlouva kupní","PAR","è. 2297/580 Slatina","Slatina 612286",48057246010,39464820010,58658646010,"612286","2297/580"
"7271","V-6377/2017-702","16.03.2017 08:00:00","27.04.2017 11:11:05","Smlouva kupní","PAR","è. 2297/78 Slatina","Slatina 612286",48057246010,39464820010,29013500010,"612286","2297/78"
"7272","V-6377/2017-702","16.03.2017 08:00:00","27.04.2017 11:11:05","Smlouva kupní","PAR","è. 2298/92 Slatina","Slatina 612286",48057246010,39464820010,45576067010,"612286","2298/92"
"7273","V-6378/2017-702","16.03.2017 08:00:00","28.04.2017 12:16:08","Smlouva kupní","PAR","è. 2297/28 Slatina","Slatina 612286",48057289010,39464893010,1529050702,"612286","2297/28"
"7274","V-6378/2017-702","16.03.2017 08:00:00","28.04.2017 12:16:08","Smlouva kupní","PAR","è. 2297/539 Slatina","Slatina 612286",48057289010,39464893010,58658606010,"612286","2297/539"
"7275","V-6378/2017-702","16.03.2017 08:00:00","28.04.2017 12:16:08","Smlouva kupní","PAR","è. 2297/549 Slatina","Slatina 612286",48057289010,39464893010,58658616010,"612286","2297/549"
"7276","V-6378/2017-702","16.03.2017 08:00:00","28.04.2017 12:16:08","Smlouva kupní","PAR","è. 2297/575 Slatina","Slatina 612286",48057289010,39464893010,58658641010,"612286","2297/575"
"7277","V-6378/2017-702","16.03.2017 08:00:00","28.04.2017 12:16:08","Smlouva kupní","PAR","è. 2297/576 Slatina","Slatina 612286",48057289010,39464893010,58658642010,"612286","2297/576"
"7278","V-6378/2017-702","16.03.2017 08:00:00","28.04.2017 12:16:08","Smlouva kupní","PAR","è. 2297/577 Slatina","Slatina 612286",48057289010,39464893010,58658643010,"612286","2297/577"
"7279","V-6378/2017-702","16.03.2017 08:00:00","28.04.2017 12:16:08","Smlouva kupní","PAR","è. 2297/578 Slatina","Slatina 612286",48057289010,39464893010,58658644010,"612286","2297/578"
"7280","V-6378/2017-702","16.03.2017 08:00:00","28.04.2017 12:16:08","Smlouva kupní","PAR","è. 2297/579 Slatina","Slatina 612286",48057289010,39464893010,58658645010,"612286","2297/579"
"7281","V-6378/2017-702","16.03.2017 08:00:00","28.04.2017 12:16:08","Smlouva kupní","PAR","è. 2297/580 Slatina","Slatina 612286",48057289010,39464893010,58658646010,"612286","2297/580"
"7282","V-6378/2017-702","16.03.2017 08:00:00","28.04.2017 12:16:08","Smlouva kupní","PAR","è. 2297/78 Slatina","Slatina 612286",48057289010,39464893010,29013500010,"612286","2297/78"
"7283","V-6378/2017-702","16.03.2017 08:00:00","28.04.2017 12:16:08","Smlouva kupní","PAR","è. 2298/92 Slatina","Slatina 612286",48057289010,39464893010,45576067010,"612286","2298/92"
"7284","V-6379/2017-702","16.03.2017 08:00:00","27.04.2017 11:12:17","Smlouva kupní","PAR","è. 2297/189 Slatina","Slatina 612286",48057318010,39464937010,32524959010,"612286","2297/189"
"7285","V-6379/2017-702","16.03.2017 08:00:00","27.04.2017 11:12:17","Smlouva kupní","PAR","è. 2297/28 Slatina","Slatina 612286",48057318010,39464937010,1529050702,"612286","2297/28"
"7286","V-6379/2017-702","16.03.2017 08:00:00","27.04.2017 11:12:17","Smlouva kupní","PAR","è. 2297/542 Slatina","Slatina 612286",48057318010,39464937010,58658609010,"612286","2297/542"
"7287","V-6379/2017-702","16.03.2017 08:00:00","27.04.2017 11:12:17","Smlouva kupní","PAR","è. 2297/549 Slatina","Slatina 612286",48057318010,39464937010,58658616010,"612286","2297/549"
"7288","V-6379/2017-702","16.03.2017 08:00:00","27.04.2017 11:12:17","Smlouva kupní","PAR","è. 2297/575 Slatina","Slatina 612286",48057318010,39464937010,58658641010,"612286","2297/575"
"7289","V-6379/2017-702","16.03.2017 08:00:00","27.04.2017 11:12:17","Smlouva kupní","PAR","è. 2297/576 Slatina","Slatina 612286",48057318010,39464937010,58658642010,"612286","2297/576"
"7290","V-6379/2017-702","16.03.2017 08:00:00","27.04.2017 11:12:17","Smlouva kupní","PAR","è. 2297/577 Slatina","Slatina 612286",48057318010,39464937010,58658643010,"612286","2297/577"
"7291","V-6379/2017-702","16.03.2017 08:00:00","27.04.2017 11:12:17","Smlouva kupní","PAR","è. 2297/578 Slatina","Slatina 612286",48057318010,39464937010,58658644010,"612286","2297/578"
"7292","V-6379/2017-702","16.03.2017 08:00:00","27.04.2017 11:12:17","Smlouva kupní","PAR","è. 2297/579 Slatina","Slatina 612286",48057318010,39464937010,58658645010,"612286","2297/579"
"7293","V-6379/2017-702","16.03.2017 08:00:00","27.04.2017 11:12:17","Smlouva kupní","PAR","è. 2297/580 Slatina","Slatina 612286",48057318010,39464937010,58658646010,"612286","2297/580"
"7294","V-6379/2017-702","16.03.2017 08:00:00","27.04.2017 11:12:17","Smlouva kupní","PAR","è. 2297/582 Slatina","Slatina 612286",48057318010,39464937010,58658648010,"612286","2297/582"
"7295","V-6379/2017-702","16.03.2017 08:00:00","27.04.2017 11:12:17","Smlouva kupní","PAR","è. 2297/78 Slatina","Slatina 612286",48057318010,39464937010,29013500010,"612286","2297/78"
"7296","V-6379/2017-702","16.03.2017 08:00:00","27.04.2017 11:12:17","Smlouva kupní","PAR","è. 2298/92 Slatina","Slatina 612286",48057318010,39464937010,45576067010,"612286","2298/92"
"7297","V-6383/2017-702","16.03.2017 08:13:12","12.04.2017 15:05:58","Smlouva kupní","PAR","è. 1801/1 Chrlice","Chrlice 654132",48057590010,39465310010,52705252010,"654132","1801/1"
"7298","V-6388/2017-702","16.03.2017 08:13:12","10.04.2017 13:22:10","Smlouva kupní","PAR","è. 659/107 Slatina","Slatina 612286",48057619010,39465356010,1526169702,"612286","0659/107"
"7299","V-6388/2017-702","16.03.2017 08:13:12","10.04.2017 13:22:10","Smlouva kupní","PAR","è. 659/59 Slatina","Slatina 612286",48057619010,39465356010,1526147702,"612286","0659/59"
"7300","V-6389/2017-702","16.03.2017 08:13:12","10.04.2017 13:31:16","Smlouva kupní","PAR","è. 1801/2 Chrlice","Chrlice 654132",48057656010,39465403010,52705253010,"654132","1801/2"
"7301","V-6391/2017-702","16.03.2017 08:13:12","18.04.2017 12:15:03","Smlouva kupní","PAR","è. 3353 Bystrc (souèástí je stavba è.e. 9, èst obce Bystrc)","Bystrc 611778",48057694010,39465443010,1404697702,"611778","3353"
"7302","V-6384/2017-702","15.03.2017 18:15:49","07.04.2017 06:30:17","Usnesení soudního exekutora o udìlení pøíklepu","PAR","è. 5321 Komín","Komín 610585",48059995010,39467436010,2380248702,"610585","5321"
"7303","V-6387/2017-702","15.03.2017 16:23:25","07.04.2017 06:30:35","Usnesení soudního exekutora o udìlení pøíklepu","PAR","è. 975 Stránice","Stránice 610330",48060025010,39467475010,1579545702,"610330","0975"
"7304","V-6387/2017-702","15.03.2017 16:23:25","07.04.2017 06:30:35","Usnesení soudního exekutora o udìlení pøíklepu","PAR","è. 976 Stránice (souèástí je stavba è.p. 311, èst obce Stránice)","Stránice 610330",48060025010,39467475010,1579546702,"610330","0976"
"7305","V-6471/2017-702","16.03.2017 11:43:44","07.04.2017 07:05:52","Smlouva kupní","PAR","è. 203/24 Královo Pole","Královo Pole 611484",48065746010,39474090010,2287032702,"611484","0203/24"
"7306","V-6476/2017-702","16.03.2017 12:11:32","13.04.2017 11:04:17","Smlouva kupní","PAR","è. 280/3 Dolní Heršpice","Dolní Heršpice 612111",48068132010,39475578010,1424455702,"612111","0280/3"
"7307","V-6493/2017-702","16.03.2017 13:19:55","27.04.2017 06:40:14","Smlouva kupní","PAR","è. 239/16 Sadová","Sadová 611565",48068875010,39489020010,59567676010,"611565","0239/16"
"7308","V-6495/2017-702","16.03.2017 13:23:00","26.04.2017 08:18:53","Smlouva kupní","PAR","è. 239/19 Sadová","Sadová 611565",48068922010,39489120010,59567679010,"611565","0239/19"
"7309","V-6495/2017-702","16.03.2017 13:23:00","26.04.2017 08:18:53","Smlouva kupní","PAR","è. 239/26 Sadová","Sadová 611565",48068922010,39489120010,59567686010,"611565","0239/26"
"7310","V-6498/2017-702","16.03.2017 13:28:59","24.04.2017 07:39:51","Smlouva kupní","PAR","è. 1461/294 Žebìtín","Žebìtín 795674",48069000010,39477640010,2134819702,"795674","1461/294"
"7311","V-6498/2017-702","16.03.2017 13:28:59","24.04.2017 07:39:51","Smlouva kupní","PAR","è. 1461/325 Žebìtín","Žebìtín 795674",48069000010,39477640010,2157991702,"795674","1461/325"
"7312","V-6498/2017-702","16.03.2017 13:28:59","24.04.2017 07:39:51","Smlouva kupní","PAR","è. 1461/326 Žebìtín","Žebìtín 795674",48069000010,39477640010,2158015702,"795674","1461/326"
"7313","V-6498/2017-702","16.03.2017 13:28:59","24.04.2017 07:39:51","Smlouva kupní","PAR","è. 1461/327 Žebìtín","Žebìtín 795674",48069000010,39477640010,2158016702,"795674","1461/327"
"7314","V-6488/2017-702","16.03.2017 13:05:05","27.04.2017 11:13:10","Smlouva kupní","PAR","è. 2297/28 Slatina","Slatina 612286",48069927010,39477199010,1529050702,"612286","2297/28"
"7315","V-6488/2017-702","16.03.2017 13:05:05","27.04.2017 11:13:10","Smlouva kupní","PAR","è. 2297/549 Slatina","Slatina 612286",48069927010,39477199010,58658616010,"612286","2297/549"
"7316","V-6488/2017-702","16.03.2017 13:05:05","27.04.2017 11:13:10","Smlouva kupní","PAR","è. 2297/575 Slatina","Slatina 612286",48069927010,39477199010,58658641010,"612286","2297/575"
"7317","V-6488/2017-702","16.03.2017 13:05:05","27.04.2017 11:13:10","Smlouva kupní","PAR","è. 2297/576 Slatina","Slatina 612286",48069927010,39477199010,58658642010,"612286","2297/576"
"7318","V-6488/2017-702","16.03.2017 13:05:05","27.04.2017 11:13:10","Smlouva kupní","PAR","è. 2297/577 Slatina","Slatina 612286",48069927010,39477199010,58658643010,"612286","2297/577"
"7319","V-6488/2017-702","16.03.2017 13:05:05","27.04.2017 11:13:10","Smlouva kupní","PAR","è. 2297/578 Slatina","Slatina 612286",48069927010,39477199010,58658644010,"612286","2297/578"
"7320","V-6488/2017-702","16.03.2017 13:05:05","27.04.2017 11:13:10","Smlouva kupní","PAR","è. 2297/579 Slatina","Slatina 612286",48069927010,39477199010,58658645010,"612286","2297/579"
"7321","V-6488/2017-702","16.03.2017 13:05:05","27.04.2017 11:13:10","Smlouva kupní","PAR","è. 2297/580 Slatina","Slatina 612286",48069927010,39477199010,58658646010,"612286","2297/580"
"7322","V-6488/2017-702","16.03.2017 13:05:05","27.04.2017 11:13:10","Smlouva kupní","PAR","è. 2297/78 Slatina","Slatina 612286",48069927010,39477199010,29013500010,"612286","2297/78"
"7323","V-6488/2017-702","16.03.2017 13:05:05","27.04.2017 11:13:10","Smlouva kupní","PAR","è. 2298/92 Slatina","Slatina 612286",48069927010,39477199010,45576067010,"612286","2298/92"
"7324","V-6491/2017-702","16.03.2017 13:15:10","11.04.2017 12:31:14","Smlouva kupní","PAR","è. 1650 Malomìøice (souèástí je stavba è.p. 715, èst obce Malomìøice)","Malomìøice 612499",48070120010,39494262010,1490826702,"612499","1650"
"7325","V-6491/2017-702","16.03.2017 13:15:10","11.04.2017 12:31:14","Smlouva kupní","PAR","è. 1651 Malomìøice","Malomìøice 612499",48070120010,39494262010,1490827702,"612499","1651"
"7326","V-6496/2017-702","16.03.2017 13:23:47","21.04.2017 12:32:55","Smlouva kupní","PAR","è. 2194/324 Slatina","Slatina 612286",48070263010,39477439010,2435727702,"612286","2194/324"
"7327","V-6496/2017-702","16.03.2017 13:23:47","21.04.2017 12:32:55","Smlouva kupní","PAR","è. 2194/325 Slatina","Slatina 612286",48070263010,39477439010,2435728702,"612286","2194/325"
"7328","V-6496/2017-702","16.03.2017 13:23:47","21.04.2017 12:32:55","Smlouva kupní","PAR","è. 2194/491 Slatina","Slatina 612286",48070263010,39477439010,23781997010,"612286","2194/491"
"7329","V-6496/2017-702","16.03.2017 13:23:47","21.04.2017 12:32:55","Smlouva kupní","PAR","è. 2194/492 Slatina","Slatina 612286",48070263010,39477439010,23781998010,"612286","2194/492"
"7330","V-6515/2017-702","16.03.2017 08:00:00","10.04.2017 14:16:28","Smlouva kupní","PAR","è. 1276 Štýøice","Štýøice 610186",48070891010,39478985010,1540735702,"610186","1276"
"7331","V-6515/2017-702","16.03.2017 08:00:00","10.04.2017 14:16:28","Smlouva kupní","PAR","è. 1278/4 Štýøice","Štýøice 610186",48070891010,39478985010,58229634010,"610186","1278/4"
"7332","V-6501/2017-702","16.03.2017 13:37:41","13.04.2017 07:17:45","Smlouva kupní","PAR","è. 2458/12 Bystrc (souèástí je stavba è.p. 1373, èst obce Bystrc)","Bystrc 611778",48071075010,39477741010,1402848702,"611778","2458/12"
"7333","V-6501/2017-702","16.03.2017 13:37:41","13.04.2017 07:17:45","Smlouva kupní","PAR","è. 2458/122 Bystrc","Bystrc 611778",48071075010,39477741010,2352637702,"611778","2458/122"
"7334","V-6501/2017-702","16.03.2017 13:37:41","13.04.2017 07:17:45","Smlouva kupní","PAR","è. 2458/192 Bystrc","Bystrc 611778",48071075010,39477741010,17105281010,"611778","2458/192"
"7335","V-6503/2017-702","16.03.2017 13:41:36","07.04.2017 07:45:31","Smlouva kupní","PAR","è. 3937/107 Líšeò (souèástí je stavba è.e. 154, èst obce Líšeò)","Líšeò 612405",48071133010,39477782010,1479631702,"612405","3937/107"
"7336","V-6503/2017-702","16.03.2017 13:41:36","07.04.2017 07:45:31","Smlouva kupní","PAR","è. 3937/128 Líšeò","Líšeò 612405",48071133010,39477782010,1479652702,"612405","3937/128"
"7337","V-6503/2017-702","16.03.2017 13:41:36","07.04.2017 07:45:31","Smlouva kupní","PAR","è. 3937/137 Líšeò","Líšeò 612405",48071133010,39477782010,2023779702,"612405","3937/137"
"7338","V-6503/2017-702","16.03.2017 13:41:36","07.04.2017 07:45:31","Smlouva kupní","PAR","è. 3937/142 Líšeò","Líšeò 612405",48071133010,39477782010,2023784702,"612405","3937/142"
"7339","V-6503/2017-702","16.03.2017 13:41:36","07.04.2017 07:45:31","Smlouva kupní","PAR","è. 3937/150 Líšeò","Líšeò 612405",48071133010,39477782010,2023792702,"612405","3937/150"
"7340","V-6503/2017-702","16.03.2017 13:41:36","07.04.2017 07:45:31","Smlouva kupní","PAR","è. 3937/157 Líšeò","Líšeò 612405",48071133010,39477782010,2023799702,"612405","3937/157"
"7341","V-6503/2017-702","16.03.2017 13:41:36","07.04.2017 07:45:31","Smlouva kupní","PAR","è. 3937/165 Líšeò","Líšeò 612405",48071133010,39477782010,2023809702,"612405","3937/165"
"7342","V-6503/2017-702","16.03.2017 13:41:36","07.04.2017 07:45:31","Smlouva kupní","PAR","è. 3937/174 Líšeò","Líšeò 612405",48071133010,39477782010,2023820702,"612405","3937/174"
"7343","V-6503/2017-702","16.03.2017 13:41:36","07.04.2017 07:45:31","Smlouva kupní","PAR","è. 3937/182 Líšeò","Líšeò 612405",48071133010,39477782010,2023828702,"612405","3937/182"
"7344","V-6503/2017-702","16.03.2017 13:41:36","07.04.2017 07:45:31","Smlouva kupní","PAR","è. 3937/186 Líšeò","Líšeò 612405",48071133010,39477782010,2023832702,"612405","3937/186"
"7345","V-6503/2017-702","16.03.2017 13:41:36","07.04.2017 07:45:31","Smlouva kupní","PAR","è. 3937/19 Líšeò","Líšeò 612405",48071133010,39477782010,1479547702,"612405","3937/19"
"7346","V-6503/2017-702","16.03.2017 13:41:36","07.04.2017 07:45:31","Smlouva kupní","PAR","è. 3937/203 Líšeò","Líšeò 612405",48071133010,39477782010,2023849702,"612405","3937/203"
"7347","V-6503/2017-702","16.03.2017 13:41:36","07.04.2017 07:45:31","Smlouva kupní","PAR","è. 3937/215 Líšeò","Líšeò 612405",48071133010,39477782010,2023862702,"612405","3937/215"
"7348","V-6503/2017-702","16.03.2017 13:41:36","07.04.2017 07:45:31","Smlouva kupní","PAR","è. 3937/222 Líšeò","Líšeò 612405",48071133010,39477782010,2023869702,"612405","3937/222"
"7349","V-6503/2017-702","16.03.2017 13:41:36","07.04.2017 07:45:31","Smlouva kupní","PAR","è. 3937/23 Líšeò","Líšeò 612405",48071133010,39477782010,1479551702,"612405","3937/23"
"7350","V-6503/2017-702","16.03.2017 13:41:36","07.04.2017 07:45:31","Smlouva kupní","PAR","è. 3937/235 Líšeò","Líšeò 612405",48071133010,39477782010,2023889702,"612405","3937/235"
"7351","V-6503/2017-702","16.03.2017 13:41:36","07.04.2017 07:45:31","Smlouva kupní","PAR","è. 3937/244 Líšeò","Líšeò 612405",48071133010,39477782010,2023902702,"612405","3937/244"
"7352","V-6503/2017-702","16.03.2017 13:41:36","07.04.2017 07:45:31","Smlouva kupní","PAR","è. 3937/247 Líšeò","Líšeò 612405",48071133010,39477782010,2023905702,"612405","3937/247"
"7353","V-6503/2017-702","16.03.2017 13:41:36","07.04.2017 07:45:31","Smlouva kupní","PAR","è. 3937/250 Líšeò","Líšeò 612405",48071133010,39477782010,2023909702,"612405","3937/250"
"7354","V-6503/2017-702","16.03.2017 13:41:36","07.04.2017 07:45:31","Smlouva kupní","PAR","è. 3937/255 Líšeò","Líšeò 612405",48071133010,39477782010,2023914702,"612405","3937/255"
"7355","V-6524/2017-702","17.03.2017 08:00:00","28.04.2017 12:16:56","Smlouva kupní","PAR","è. 2297/194 Slatina","Slatina 612286",48073158010,39481542010,32524964010,"612286","2297/194"
"7356","V-6524/2017-702","17.03.2017 08:00:00","28.04.2017 12:16:56","Smlouva kupní","PAR","è. 2297/28 Slatina","Slatina 612286",48073158010,39481542010,1529050702,"612286","2297/28"
"7357","V-6524/2017-702","17.03.2017 08:00:00","28.04.2017 12:16:56","Smlouva kupní","PAR","è. 2297/549 Slatina","Slatina 612286",48073158010,39481542010,58658616010,"612286","2297/549"
"7358","V-6524/2017-702","17.03.2017 08:00:00","28.04.2017 12:16:56","Smlouva kupní","PAR","è. 2297/575 Slatina","Slatina 612286",48073158010,39481542010,58658641010,"612286","2297/575"
"7359","V-6524/2017-702","17.03.2017 08:00:00","28.04.2017 12:16:56","Smlouva kupní","PAR","è. 2297/576 Slatina","Slatina 612286",48073158010,39481542010,58658642010,"612286","2297/576"
"7360","V-6524/2017-702","17.03.2017 08:00:00","28.04.2017 12:16:56","Smlouva kupní","PAR","è. 2297/577 Slatina","Slatina 612286",48073158010,39481542010,58658643010,"612286","2297/577"
"7361","V-6524/2017-702","17.03.2017 08:00:00","28.04.2017 12:16:56","Smlouva kupní","PAR","è. 2297/578 Slatina","Slatina 612286",48073158010,39481542010,58658644010,"612286","2297/578"
"7362","V-6524/2017-702","17.03.2017 08:00:00","28.04.2017 12:16:56","Smlouva kupní","PAR","è. 2297/579 Slatina","Slatina 612286",48073158010,39481542010,58658645010,"612286","2297/579"
"7363","V-6524/2017-702","17.03.2017 08:00:00","28.04.2017 12:16:56","Smlouva kupní","PAR","è. 2297/580 Slatina","Slatina 612286",48073158010,39481542010,58658646010,"612286","2297/580"
"7364","V-6524/2017-702","17.03.2017 08:00:00","28.04.2017 12:16:56","Smlouva kupní","PAR","è. 2297/78 Slatina","Slatina 612286",48073158010,39481542010,29013500010,"612286","2297/78"
"7365","V-6524/2017-702","17.03.2017 08:00:00","28.04.2017 12:16:56","Smlouva kupní","PAR","è. 2298/92 Slatina","Slatina 612286",48073158010,39481542010,45576067010,"612286","2298/92"
